genome_id,genome_id,genus,source,species,quality,completeness,contamination,N50,contigs,genome_len,gc
GCF_000718715.1,GCF_000718715.1,Streptomyces,NCBI,rimosus,LQ,99.88,2.45,61988,619,9551326,0.7195165528377587
GCF_000718755.1,GCF_000718755.1,Streptomyces,NCBI,rimosus,LQ,94.96,2.83,112113,191,8603240,0.72089898689331
GCF_000718775.1,GCF_000718775.1,Streptomyces,NCBI,sp000718775,LQ,100.0,1.43,65939,322,8737340,0.7282103019912238
GCF_000718785.1,GCF_000718785.1,Streptomyces,NCBI,sp000718785,MQ,100.0,0.82,245927,93,7915558,0.7154796920191855
GCF_000718815.1,GCF_000718815.1,Streptomyces,NCBI,rimosus,LQ,100.0,2.57,134513,187,9588181,0.719405276141533
GCF_000718835.1,GCF_000718835.1,Streptomyces,NCBI,rimosus,LQ,97.86,1.68,196548,132,8413065,0.7192861528893998
GCF_000718855.1,GCF_000718855.1,Streptomyces,NCBI,rimosus,LQ,93.77,1.32,185916,140,8948005,0.7195168084953014
GCF_000718865.1,GCF_000718865.1,Streptomyces,NCBI,rimosus,LQ,95.85,2.21,179168,111,8273726,0.7197152284927181
GCF_000718895.1,GCF_000718895.1,Streptomyces,NCBI,rimosus,LQ,90.51,1.2,176334,137,8734407,0.7201125388363514
GCF_000718915.1,GCF_000718915.1,Streptomyces,NCBI,californicus,LQ,99.93,0.47,181139,104,8031299,0.72644201143551
GCF_000718935.1,GCF_000718935.1,Streptomyces,NCBI,virginiae_A,LQ,99.58,1.97,179028,173,8825688,0.7166822575191871
GCF_000718945.1,GCF_000718945.1,Streptomyces,NCBI,spiralis,LQ,100.0,0.11,96156,666,10480439,0.7100339022058141
GCF_000718955.1,GCF_000718955.1,Streptomyces,NCBI,sp003148825,LQ,99.58,0.99,157367,142,8686896,0.7179907529686093
GCF_000718985.1,GCF_000718985.1,Streptomyces,NCBI,megasporus,LQ,100.0,1.23,155964,195,5850061,0.7226495586969093
GCF_000719015.1,GCF_000719015.1,Streptomyces,NCBI,alboflavus,LQ,99.46,0.14,158037,432,9594095,0.7215565407680453
GCF_000719035.1,GCF_000719035.1,Streptomyces,NCBI,californicus,LQ,99.93,0.65,213728,228,8086515,0.7262026967117479
GCF_000719095.1,GCF_000719095.1,Streptacidiphilus,NCBI,jeojiense,LQ,100.0,2.11,245740,144,9156717,0.7145262870961284
GCF_000719135.1,GCF_000719135.1,Streptomyces,NCBI,avicenniae,MQ,95.46,0.88,276597,66,6480326,0.734534651497471
GCF_000719175.1,GCF_000719175.1,Kitasatospora,NCBI,aureofaciens,LQ,98.95,2.54,121651,279,9192027,0.7275851126198825
GCF_000719185.1,GCF_000719185.1,Streptomyces,NCBI,rimosus,LQ,100.0,3.37,100266,247,9085517,0.7208319570586902
GCF_000719195.1,GCF_000719195.1,Streptomyces,NCBI,californicus,MQ,99.84,0.93,303798,82,8175879,0.7251737703065322
GCF_000719255.1,GCF_000719255.1,Streptomyces,NCBI,varsoviensis,LQ,99.11,3.56,246757,155,8595093,0.7239569135552111
GCF_000719265.1,GCF_000719265.1,Streptomyces,NCBI,roseoverticillatus,MQ,99.64,1.64,256192,96,7205477,0.7241642711509592
GCF_000719285.1,GCF_000719285.1,Streptomyces,NCBI,bicolor,LQ,100.0,0.86,232223,183,9481884,0.7052488724814604
GCF_000719335.1,GCF_000719335.1,Streptomyces,NCBI,sp000719335,LQ,99.23,0.18,115936,255,8150698,0.7350993743112553
GCF_000719345.1,GCF_000719345.1,Streptomyces,NCBI,sp000719345,LQ,99.58,0.75,132442,673,7984681,0.7213511723261079
GCF_000719355.1,GCF_000719355.1,Streptomyces,NCBI,rubiginosohelvolus,MQ,99.14,0.26,278130,89,7849817,0.7153532368971149
GCF_000719365.1,GCF_000719365.1,Streptomyces,NCBI,sp000720175,LQ,99.79,1.54,70195,294,8960230,0.7158832976385651
GCF_000719425.1,GCF_000719425.1,Streptomyces,NCBI,albus,LQ,99.56,1.42,144165,163,7940770,0.725707834378782
GCF_000719435.1,GCF_000719435.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.72,117486,165,7102828,0.7343949480404143
GCF_000719475.1,GCF_000719475.1,Streptomyces,NCBI,sp000719475,LQ,100.0,0.0,83861,237,7063039,0.7290385908955055
GCF_000719495.1,GCF_000719495.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.43,90004,240,7341200,0.7337228246063314
GCF_000719505.1,GCF_000719505.1,Streptomyces,NCBI,griseorubiginosus,LQ,100.0,0.86,353313,180,8694115,0.7107816034179442
GCF_000719555.1,GCF_000719555.1,Streptomyces,NCBI,sp000719555,LQ,99.72,1.98,102805,187,7945813,0.7319297597363542
GCF_000719575.1,GCF_000719575.1,Streptomyces,NCBI,sp900116325,LQ,99.9,0.36,180744,215,8826443,0.6954871854947684
GCF_000719585.1,GCF_000719585.1,Streptomyces,NCBI,californicus,MQ,99.93,0.47,318304,81,7821598,0.7270651086900657
GCF_000719605.1,GCF_000719605.1,Streptomyces,NCBI,decoyicus,LQ,100.0,1.07,205734,124,8474751,0.708695276120797
GCF_000719625.1,GCF_000719625.1,Streptomyces,NCBI,virginiae,LQ,99.58,1.21,149483,146,8351943,0.7241710102667128
GCF_000719655.1,GCF_000719655.1,Streptomyces,NCBI,californicus,LQ,99.93,0.61,125728,146,8054921,0.7253399505718305
GCF_000719665.1,GCF_000719665.1,Streptomyces,NCBI,ardesiacus,LQ,100.0,0.63,209060,183,7943020,0.7248217932222253
GCF_000719705.1,GCF_000719705.1,Kitasatospora,NCBI,sp000719705,LQ,99.47,1.23,124046,253,8783146,0.7304701527220429
GCF_000719735.1,GCF_000719735.1,Streptomyces,NCBI,albus,LQ,99.56,1.33,161668,154,8011469,0.725739811263078
GCF_000719745.1,GCF_000719745.1,Streptomyces,NCBI,sp000725625,LQ,100.0,0.57,97062,188,8117720,0.723455231271835
GCF_000719775.1,GCF_000719775.1,Streptomyces,NCBI,sp000719775,LQ,99.58,0.0,335080,117,8023791,0.7174275850405376
GCF_000719785.1,GCF_000719785.1,Streptomyces,NCBI,pseudogriseolus,LQ,100.0,0.0,170501,169,7489829,0.7259169735383811
GCF_000719815.1,GCF_000719815.1,Streptomyces,NCBI,sp001293595,LQ,99.89,0.43,120967,229,7062954,0.7349841157113581
GCF_000719855.1,GCF_000719855.1,Streptomyces,NCBI,amritsarensis,LQ,99.58,0.93,150827,131,7882256,0.7254887433242463
GCF_000719865.1,GCF_000719865.1,Streptomyces,NCBI,albus_E,LQ,100.0,0.53,218508,126,6938318,0.7320297224774074
GCF_000719895.1,GCF_000719895.1,Streptomyces,NCBI,bauhiniae,MQ,99.89,0.73,211832,68,6114646,0.7165567720518898
GCF_000719915.1,GCF_000719915.1,Streptomyces,NCBI,xiamenensis,MQ,96.17,0.17,515854,55,5942201,0.7209118304816683
GCF_000719925.1,GCF_000719925.1,Streptomyces,NCBI,californicus,LQ,99.93,0.47,230623,104,7806945,0.7270753156324273
GCF_000719955.1,GCF_000719955.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.79,160497,115,7084693,0.7343433229922595
GCF_000720055.1,GCF_000720055.1,Streptomyces,NCBI,californicus,LQ,99.93,0.54,280718,101,8078043,0.7256006188627617
GCF_000720065.1,GCF_000720065.1,Streptomyces,NCBI,californicus,LQ,99.93,2.12,202225,568,8249819,0.7249361470839542
GCF_000720115.1,GCF_000720115.1,Streptomyces,NCBI,sp000720115,LQ,99.49,2.52,187787,156,8445760,0.7180561607244345
GCF_000720135.1,GCF_000720135.1,Streptomyces,NCBI,sp000720135,LQ,99.89,0.43,270940,235,8915148,0.7232100914084657
GCF_000720145.1,GCF_000720145.1,Streptomyces,NCBI,flavotricini,LQ,99.49,1.23,168927,208,8726004,0.7228602003849643
GCF_000720175.1,GCF_000720175.1,Streptomyces,NCBI,sp000720175,LQ,99.44,1.54,98196,228,9059583,0.7149557545860554
GCF_000720185.1,GCF_000720185.1,Streptomyces,NCBI,sp000720185,LQ,99.89,0.07,132248,162,8641367,0.7283191420986981
GCF_000720215.1,GCF_000720215.1,Streptomyces,NCBI,luteogriseus,LQ,100.0,0.0,298601,155,8540499,0.7144995860312143
GCF_000720235.1,GCF_000720235.1,Streptomyces,NCBI,virginiae,LQ,99.58,1.99,207938,113,8203792,0.7246556226681515
GCF_000720255.1,GCF_000720255.1,Streptomyces,NCBI,griseus_I,LQ,100.0,0.11,183856,265,9889723,0.7070201056187317
GCF_000720295.1,GCF_000720295.1,Streptomyces,NCBI,flaveolus_A,LQ,99.89,3.33,222074,1030,10009878,0.7183387250074377
GCF_000720325.1,GCF_000720325.1,Streptomyces,NCBI,sp000720325,LQ,99.75,0.79,132760,362,10230785,0.7237038018099295
GCF_000720395.1,GCF_000720395.1,Streptomyces,NCBI,papulosus,MQ,99.84,0.09,371279,97,7670646,0.710521121689099
GCF_000720405.1,GCF_000720405.1,Streptomyces,NCBI,papulosus,MQ,99.84,0.09,341215,94,7539096,0.7112289059590169
GCF_000720455.1,GCF_000720455.1,Streptomyces,NCBI,virginiae,LQ,99.58,2.28,284155,133,8318538,0.7239814255822358
GCF_000720475.1,GCF_000720475.1,Streptomyces,NCBI,aureocirculatus,LQ,99.46,0.93,156070,223,9321142,0.7119998815595772
GCF_000720485.1,GCF_000720485.1,Streptomyces,NCBI,ochraceiscleroticus,LQ,99.91,2.65,211967,147,8408570,0.7136500023190626
GCF_000720505.1,GCF_000720505.1,Streptomyces,NCBI,massasporeus,LQ,99.03,0.64,15145,1504,8864045,0.711599726761315
GCF_000720565.1,GCF_000720565.1,Streptomyces,NCBI,rimosus,LQ,99.29,2.39,198600,129,9356233,0.7195962306624899
GCF_000720595.1,GCF_000720595.1,Streptomyces,NCBI,rimosus,LQ,87.9,2.31,241055,111,8139309,0.7191274737360965
GCF_000720605.1,GCF_000720605.1,Streptomyces,NCBI,rimosus,LQ,100.0,2.57,196306,129,9590596,0.719384905797304
GCF_000720635.1,GCF_000720635.1,Kitasatospora,NCBI,sp000720635,LQ,99.47,1.49,91579,233,8744700,0.7280081649456243
GCF_000720645.1,GCF_000720645.1,Streptomyces,NCBI,yangpuensis,LQ,99.23,0.4,98420,252,8160967,0.7212418577357316
GCF_000720675.1,GCF_000720675.1,Streptomyces,NCBI,rochei,LQ,100.0,0.0,184506,130,7612017,0.725811962847692
GCF_000720685.1,GCF_000720685.1,Streptomyces,NCBI,rimosus,LQ,91.22,1.2,180248,119,8724291,0.7200886765773895
GCF_000720715.1,GCF_000720715.1,Streptomyces,NCBI,rimosus,LQ,100.0,2.39,100330,214,9375207,0.7197187219439528
GCF_000720725.1,GCF_000720725.1,Streptomyces,NCBI,rimosus_A,LQ,99.76,3.96,78793,292,9639708,0.7198310363757906
GCF_000720755.1,GCF_000720755.1,Streptomyces,NCBI,flaveolus_A,LQ,99.89,0.64,154951,236,10035419,0.7188030714014033
GCF_000720765.1,GCF_000720765.1,Streptomyces,NCBI,sp000720765,LQ,100.0,0.63,508937,163,10697161,0.7024784426447354
GCF_000720795.1,GCF_000720795.1,Streptomyces,NCBI,sp003148825,LQ,99.58,0.99,167750,129,8682129,0.7180025774784042
GCF_000720835.1,GCF_000720835.1,Streptomyces,NCBI,achromogenes,LQ,100.0,0.57,185677,163,8112410,0.725439296090804
GCF_000720875.1,GCF_000720875.1,Streptomyces,NCBI,sp900105415,LQ,99.84,1.6,114732,271,8632737,0.7241069663074411
GCF_000720885.1,GCF_000720885.1,Streptomyces,NCBI,albus,MQ,99.64,1.25,247558,98,7845903,0.7273109290288192
GCF_000720915.1,GCF_000720915.1,Streptomyces,NCBI,fimicarius,MQ,99.84,0.0,254553,100,8322459,0.7178682406245558
GCF_000721035.1,GCF_000721035.1,Streptomyces,NCBI,filamentosus,LQ,99.93,1.1,95686,174,7428938,0.7389813994947865
GCF_000721045.1,GCF_000721045.1,Streptomyces,NCBI,rimosus,LQ,100.0,2.68,169596,183,9663214,0.718601285245261
GCF_000721105.1,GCF_000721105.1,Streptomyces,NCBI,cellulosae_A,LQ,100.0,0.64,192242,182,10063079,0.7063587595804425
GCF_000721155.1,GCF_000721155.1,Streptomyces,NCBI,rimosus,LQ,99.82,2.57,174329,158,9588559,0.719393393731008
GCF_000721175.1,GCF_000721175.1,Streptomyces,NCBI,anulatus_C,LQ,99.84,1.41,178406,167,8402354,0.7125889958932937
GCF_000721185.1,GCF_000721185.1,Streptomyces,NCBI,halstedii,LQ,99.84,1.51,201589,139,7537539,0.7198691774596456
GCF_000721205.1,GCF_000721205.1,Streptomyces,NCBI,californicus,MQ,99.93,0.47,246049,85,8029964,0.7264634063116597
GCF_000721235.1,GCF_000721235.1,Streptomyces,NCBI,olivaceus,LQ,99.57,0.07,199385,188,8584392,0.7241546052416992
GCF_000721255.1,GCF_000721255.1,Kitasatospora,NCBI,aureofaciens,LQ,99.47,1.32,129169,270,7409201,0.7274671047525907
GCF_000721265.1,GCF_000721265.1,Streptomyces,NCBI,sp000721265,LQ,99.23,1.26,454671,168,7186016,0.7201788863258862
GCF_000721305.1,GCF_000721305.1,Streptomyces,NCBI,cacaoi,LQ,98.72,1.27,108097,257,8745418,0.7327382178873554
GCF_000721335.1,GCF_000721335.1,Streptomyces,NCBI,ardesiacus,LQ,100.0,0.14,163325,167,7716098,0.72661130016752
GCF_000721345.1,GCF_000721345.1,Kitasatospora,NCBI,cineracea,LQ,100.0,2.98,66847,368,8643176,0.7391864981113424
GCF_000721365.1,GCF_000721365.1,Streptomyces,NCBI,ardesiacus,LQ,100.0,0.0,134293,215,8346799,0.7244891125328404
GCF_000721415.1,GCF_000721415.1,Streptomyces,NCBI,californicus,LQ,99.93,0.54,107760,152,8032142,0.7257371694872924
GCF_000721435.1,GCF_000721435.1,Streptomyces,NCBI,pseudogriseolus,LQ,100.0,0.17,133692,199,7787448,0.7251691439865794
GCF_000721445.1,GCF_000721445.1,Streptomyces,NCBI,cacaoi,LQ,98.84,1.4,323733,167,8825667,0.7301288389874669
GCF_000721455.1,GCF_000721455.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.36,159310,130,6714743,0.7322995087079283
GCF_000721495.1,GCF_000721495.1,Streptomyces,NCBI,sp000721495,LQ,99.47,3.43,107840,250,8804763,0.7323761014350982
GCF_000721515.1,GCF_000721515.1,Streptomyces,NCBI,hydrogenans,LQ,99.93,2.46,122082,231,8903396,0.7333683686539383
GCF_000721525.1,GCF_000721525.1,Streptomyces,NCBI,flaveolus_A,LQ,99.89,0.64,160615,260,10353103,0.7182999145280405
GCF_000721535.1,GCF_000721535.1,Streptomyces,NCBI,hygroscopicus,LQ,100.0,2.63,159554,369,9919231,0.7206760282122676
GCF_000721575.1,GCF_000721575.1,Streptomyces,NCBI,californicus,MQ,99.93,0.54,199611,86,8042224,0.72590044743842
GCF_000721595.1,GCF_000721595.1,Streptomyces,NCBI,papulosus,MQ,99.84,0.16,543600,53,7558826,0.7110243045679315
GCF_000721605.1,GCF_000721605.1,Streptomyces,NCBI,sp000721605,LQ,100.0,1.43,296163,179,8229831,0.720063388907986
GCF_000721665.1,GCF_000721665.1,Streptomyces,NCBI,rimosus,LQ,99.35,2.36,213895,176,9738851,0.7185064233963534
GCF_000721685.1,GCF_000721685.1,Streptomyces,NCBI,globisporus,MQ,99.84,0.44,339529,98,8120903,0.7144480115080798
GCF_000721715.1,GCF_000721715.1,Streptomyces,NCBI,sp900116325,LQ,99.93,1.61,257525,171,9426194,0.6963656805705463
GCF_000721935.1,GCF_000721935.1,Streptomyces,NCBI,sp000721935,LQ,87.27,0.35,140232,124,7312232,0.7187276934891407
GCF_000721945.1,GCF_000721945.1,Streptomyces,NCBI,pseudovenezuelae,LQ,100.0,0.78,22397,814,9604196,0.7096330100023492
GCF_000721955.1,GCF_000721955.1,Streptomyces,NCBI,sp000717875,LQ,91.39,0.29,169644,106,8360088,0.7090630780700841
GCF_000722015.1,GCF_000722015.1,Streptomyces,NCBI,sp000717875,MQ,100.0,0.29,221617,64,8102445,0.710424142698731
GCF_000722185.1,GCF_000722185.1,Streptomyces,NCBI,mutomycini,LQ,92.55,0.7,229674,327,7756758,0.7044397614096999
GCF_000725125.1,GCF_000725125.1,Streptomyces,NCBI,toyocaensis,MQ,100.0,0.0,169618,85,7341014,0.7204068811202377
GCF_000725465.1,GCF_000725465.1,Streptomyces,NCBI,bicolor,LQ,100.0,0.86,232827,225,9624527,0.7049191263060139
GCF_000725475.1,GCF_000725475.1,Streptomyces,NCBI,filipinensis,LQ,99.89,1.96,256603,218,9312374,0.7169162289647769
GCF_000725495.1,GCF_000725495.1,Streptomyces,NCBI,aureus_B,LQ,100.0,1.52,317517,131,9928053,0.7155027219855874
GCF_000725545.1,GCF_000725545.1,Streptomyces,NCBI,exfoliatus,LQ,99.84,1.64,254413,129,7874957,0.7192961626139818
GCF_000725555.1,GCF_000725555.1,Streptomyces,NCBI,erythrochromogenes_A,LQ,99.58,0.05,254674,127,7507524,0.7219280792005561
GCF_000725565.1,GCF_000725565.1,Streptomyces,NCBI,rimosus,LQ,99.91,2.68,220172,125,9528656,0.7190451852053978
GCF_000725575.1,GCF_000725575.1,Streptomyces,NCBI,alboflavus,LQ,99.46,0.14,184782,124,9657428,0.7219132944050458
GCF_000725625.1,GCF_000725625.1,Streptomyces,NCBI,sp000725625,LQ,100.0,0.57,141967,167,8120997,0.7235121146531279
GCF_000725635.1,GCF_000725635.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.79,243609,123,6992994,0.7345726953764884
GCF_000725645.1,GCF_000725645.1,Streptomyces,NCBI,ardesiacus,LQ,100.0,0.0,294936,132,7879835,0.7262633368671132
GCF_000725655.1,GCF_000725655.1,Streptomyces,NCBI,flaveolus_A,LQ,99.89,3.77,225947,939,10771060,0.7168568976755884
GCF_000725705.1,GCF_000725705.1,Streptomyces,NCBI,microflavus,MQ,99.84,0.28,347263,73,7717870,0.7162649579106005
GCF_000725715.1,GCF_000725715.1,Streptomyces,NCBI,fradiae,LQ,99.84,1.54,20270,599,6572375,0.7465034813413766
GCF_000725725.1,GCF_000725725.1,Streptomyces,NCBI,xanthophaeus,LQ,99.46,1.55,246997,147,8568408,0.7224372557384148
GCF_000725745.1,GCF_000725745.1,Streptomyces,NCBI,aureocirculatus,LQ,99.89,0.93,136678,205,9315748,0.7120287195711171
GCF_000725785.1,GCF_000725785.1,Streptomyces,NCBI,hawaiiensis,LQ,100.0,0.0,285929,141,8762262,0.7124397742540978
GCF_000725795.1,GCF_000725795.1,Streptomyces,NCBI,bauhiniae,MQ,100.0,0.64,273699,75,6383407,0.7191444717828084
GCF_000725805.1,GCF_000725805.1,Streptomyces,NCBI,xanthophaeus,LQ,99.46,1.55,253485,163,8621934,0.7223808034133369
GCF_000725885.1,GCF_000725885.1,Streptomyces,NCBI,albus,LQ,99.64,1.25,245715,104,7633340,0.7273453036285558
GCF_000738695.1,GCF_000738695.1,Streptomyces,NCBI,europaeiscabiei,MQ,99.57,0.69,565190,89,10476708,0.7066366495361415
GCF_000738715.1,GCF_000738715.1,Streptomyces,NCBI,scabiei,MQ,99.57,0.0,373069,74,10010251,0.71542257798885
GCF_000739045.1,GCF_000739045.1,Streptomyces,NCBI,mutabilis,MQ,100.0,1.24,3062555,39,7829169,0.7163060560913451
GCF_000739105.1,GCF_000739105.1,Streptomyces,NCBI,anthocyanicus,HQ,99.57,0.0,8345283,1,8345283,0.7224430855130977
GCF_000743295.1,GCF_000743295.1,Streptomyces,NCBI,rubiginosohelvolus,MQ,99.84,0.44,434417,38,7799375,0.7161873868098405
GCF_000744225.1,GCF_000744225.1,Kitasatospora,NCBI,mediocidica,MQ,100.0,2.11,1536119,7,8681761,0.7189715312365774
GCF_000744655.1,GCF_000744655.1,Streptacidiphilus,NCBI,rugosus,MQ,99.47,3.05,7115445,4,9002860,0.718001501745001
GCF_000744705.1,GCF_000744705.1,Streptacidiphilus,NCBI,albus,MQ,99.47,1.05,9915093,1,9915093,0.7177108676640753
GCF_000744785.1,GCF_000744785.1,Kitasatospora,NCBI,azatica,MQ,99.47,0.7,5708283,3,8272299,0.7158922809729193
GCF_000744815.1,GCF_000744815.1,Streptacidiphilus_A,NCBI,oryzae,MQ,100.0,0.0,6858095,6,7806543,0.7335937302849673
GCF_000745345.1,GCF_000745345.1,Streptomyces,NCBI,yeochonensis,MQ,99.74,0.88,4825649,6,7819394,0.735563267434791
GCF_000761215.1,GCF_000761215.1,Streptomyces,NCBI,glaucescens_B,HQ,100.0,0.14,7453200,2,7623774,0.7291475324425933
GCF_000764715.1,GCF_000764715.1,Streptomyces,NCBI,avermitilis,MQ,99.89,1.22,400101,92,10426843,0.7057559766585969
GCF_000772045.1,GCF_000772045.1,Streptomyces,NCBI,sp000772045,HQ,100.0,0.36,8274043,1,8274043,0.7212516299468108
GCF_000787755.1,GCF_000787755.1,Streptacidiphilus,NCBI,albus,LQ,99.47,1.05,132365,155,9677773,0.7190147854292973
GCF_000787775.1,GCF_000787775.1,Streptacidiphilus,NCBI,carbonis,LQ,99.47,1.32,125279,139,8457280,0.7147083001321624
GCF_000787795.1,GCF_000787795.1,Streptacidiphilus,NCBI,jiangxiensis,MQ,98.95,1.49,179855,96,9528734,0.7216831245182733
GCF_000787815.1,GCF_000787815.1,Streptacidiphilus,NCBI,neutrinimicus,LQ,98.42,1.75,96689,184,8418219,0.7218978135504097
GCF_000787835.1,GCF_000787835.1,Streptacidiphilus,NCBI,melanogenes,LQ,98.84,2.63,144573,107,8771919,0.7201284219089739
GCF_000787855.1,GCF_000787855.1,Streptacidiphilus,NCBI,anmyonensis,LQ,99.13,2.28,107739,153,9386419,0.7220851771822476
GCF_000797385.1,GCF_000797385.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.14,68754,295,7037644,0.7307991140216811
GCF_000800535.1,GCF_000800535.1,Streptomyces,NCBI,albidoflavus,MQ,99.46,0.0,401161,77,7207169,0.7346430458243002
GCF_000802245.2,GCF_000802245.2,Streptomyces,NCBI,pluripotens,HQ,99.46,0.57,7346075,1,7346075,0.6994246587463373
GCF_000805335.1,GCF_000805335.1,Streptomyces,NCBI,sp000805335,MQ,98.18,1.8,8002696,16,8066430,0.7139264694053661
GCF_000813365.1,GCF_000813365.1,Streptomyces,NCBI,albus,MQ,99.64,1.25,145917,95,7594511,0.7273778101368562
GCF_000816025.1,GCF_000816025.1,Streptomyces,NCBI,yunnanensis,HQ,99.44,2.58,10100774,2,10338286,0.7159873503209333
GCF_000816465.3,GCF_000816465.3,Streptomyces,NCBI,pluripotens,HQ,99.46,0.57,7586568,1,7586568,0.6992052269221076
GCF_000816485.1,GCF_000816485.1,Streptomyces,NCBI,pluripotens,LQ,99.46,0.43,139282,164,7656461,0.7002343510924957
GCF_000818195.1,GCF_000818195.1,Streptomyces,NCBI,sp000818195,MQ,97.09,1.58,9626015,8,9803944,0.701630138513437
GCF_000819545.1,GCF_000819545.1,Streptomyces,NCBI,nodosus,HQ,99.36,1.93,7714110,1,7714110,0.708820142467554
GCF_000827005.1,GCF_000827005.1,Streptomyces,NCBI,physcomitrii,HQ,99.89,0.0,8384669,1,8384669,0.7264432263217546
GCF_000829695.1,GCF_000829695.1,Streptomyces,NCBI,sp000829695,MQ,100.0,0.75,238502,89,7508934,0.7187141926232067
GCF_000829715.2,GCF_000829715.2,Streptomyces,NCBI,platensis,MQ,100.0,1.48,866216,20,8319549,0.7115483250752275
GCF_000830005.1,GCF_000830005.1,Streptomyces,NCBI,vietnamensis,HQ,99.84,2.74,8867142,2,9153777,0.7199364808646748
GCF_000836635.1,GCF_000836635.1,Kitasatospora,NCBI,griseola,MQ,99.47,2.54,2590787,8,7966157,0.7272864443921956
GCF_000931445.1,GCF_000931445.1,Streptomyces,NCBI,cyaneogriseus,HQ,99.57,0.64,7762396,1,7762396,0.7285908886895232
GCF_000932225.2,GCF_000932225.2,Streptomyces,NCBI,globisporus,MQ,99.49,0.35,7499644,3,7691616,0.7153114508056564
GCF_000935125.1,GCF_000935125.1,Streptomyces,NCBI,natalensis,MQ,99.2,1.42,375892,63,8651730,0.7063482101267607
GCF_000935135.2,GCF_000935135.2,Streptomyces,NCBI,anulatus,MQ,99.49,0.0,8219841,4,8868350,0.7170197387338119
GCF_000935185.3,GCF_000935185.3,Streptomyces,NCBI,albulus_C,HQ,99.91,2.53,9336218,1,9336218,0.723496066608556
GCF_000952035.2,GCF_000952035.2,Streptomyces,NCBI,chattanoogensis,HQ,99.91,0.69,9307519,1,9307519,0.7067809370037278
GCF_000955965.1,GCF_000955965.1,Streptomyces,NCBI,hawaiiensis,LQ,100.0,0.0,220724,233,8775595,0.7124131184267277
GCF_000956015.1,GCF_000956015.1,Streptomyces,NCBI,sp001941845,LQ,98.93,0.84,31162,437,7081441,0.724826204158165
GCF_000958545.1,GCF_000958545.1,Streptomyces,NCBI,caniscabiei,LQ,99.57,0.48,386995,115,10443568,0.7138345624641684
GCF_000961885.1,GCF_000961885.1,Kitasatospora,NCBI,rubellomurina,LQ,100.0,3.68,74283,411,8610816,0.7364996534590914
GCF_000966955.1,GCF_000966955.1,Kitasatospora,NCBI,purpeofusca,LQ,99.29824561403508,2.543859649122807,14614,1416,9063795,0.7351680231040456
GCF_000966965.1,GCF_000966965.1,Streptomyces,NCBI,virginiae,LQ,99.58,2.34,45490,434,8171095,0.724673308699338
GCF_000966975.1,GCF_000966975.1,Streptomyces,NCBI,katrae,LQ,98.41,2.64,8690,1874,8049424,0.7280496148207394
GCF_000968255.1,GCF_000968255.1,Streptomyces,NCBI,avermitilis,MQ,99.89,1.22,486485,90,10468295,0.7057268831068687
GCF_000968685.2,GCF_000968685.2,Streptomyces,NCBI,antioxidans,LQ,100.0,4.21,135927,282,9118065,0.7147187478922337
GCF_000972385.1,GCF_000972385.1,Streptomyces,NCBI,sp000972385,LQ,100.0,1.29,91294,856,9215882,0.7039617561941097
GCF_000972395.1,GCF_000972395.1,Streptomyces,NCBI,anthocyanicus,LQ,99.14,0.86,88608,242,8558285,0.7216029758105548
GCF_000972435.1,GCF_000972435.1,Streptomyces,NCBI,rochei,LQ,100.0,0.0,28950,548,8003530,0.7244839975620475
GCF_000974485.1,GCF_000974485.1,Streptomyces,NCBI,sp000974485,MQ,94.04,1.03,821124,26,7736999,0.7174287080844903
GCF_000974985.2,GCF_000974985.2,Streptomyces,NCBI,mangrovisoli,LQ,100.0,1.07,108867,199,9165825,0.724613987284287
